Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,Spend_Last30Days,Spend_Last90Days,FrequencyTrend,SpendTrend,Freq_x_Spend,Active_Freq,Spend_per_Item,ProductDiversityScore,AvgUnitPricePreference,StdUnitPricePreference,MinUnitPrice,MaxUnitPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment_Champions,CustomerSegment_Lost,CustomerSegment_Loyal,CustomerSegment_Potential
1.8582820452585276,-0.47855126427222916,-0.5529605246982816,-1.1607594617424264,-0.8194869480659915,-0.5758621778580829,1.2539834338554534,-1.0739880843838536,-0.6554571711698706,-1.024712272518858,1.7985812192633055,-0.7144038623198457,0.0,-0.9432097067109803,1.042191858059075,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.11940658406861748,-0.19672836344255645,-0.5925277398548798,-0.39295489970995595,-0.995029516929417,-2.761671060165131,1.1240665889723016,-2.875011853838747,0.2862600386305137,-1.3508834570361488,-1.3325267733831676,-1.3512082661571838,-1.6180206375975335,-0.38399085873473177,1.37234592334926,-0.5367374182300814,-0.4227542714203996
0.15950700208244065,-0.07934436762970565,0.1944396202182949,0.6905273994053779,0.1186785628530285,0.28541484538824413,-0.7317593800996733,0.7672478281398477,3.003849736661572,1.8357754038436942,-0.8239610279638563,0.6029185916489985,0.0,0.9226105652029767,-0.8383472335039865,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.07481582855913091,-0.18221546076133838,-0.41647341360624607,-0.55943477507306,-0.3991493752005389,-0.039870928924415176,-0.37934648862927894,0.9460137978725,0.492682556019512,-0.4530888663522544,0.45931341396436226,1.3317235089347874,0.5379555136556624,-0.38399085873473177,-0.7286792513358904,-0.5367374182300814,-0.4227542714203996
1.72659405741542,-0.47855126427222916,-0.44193467420067806,-0.311524461193487,-0.6283791588047097,-0.48997985360275115,1.2539834338554534,-0.5070386098530952,-0.6554571711698706,-0.6454809517889742,-0.29945257851842394,-1.5926188316324084,0.0,-0.9432097067109803,1.042191858059075,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.11721939337822125,-0.19661422004176185,0.4005583507683328,-0.02711023533177768,0.10186427630284628,-0.8662218528654888,1.1240665889723016,-1.173870296570041,-0.43510897375039403,-1.3508834570361488,-1.3325267733831676,-1.3512082661571838,-1.6180206375975335,-0.38399085873473177,1.37234592334926,-0.5367374182300814,-0.4227542714203996
-0.6964649188977582,-0.07934436762970565,-0.4508004699860223,-0.9546163993975527,-0.715246335741656,-0.5329210157304171,-0.676206509275915,-1.0334916933459422,-0.5046521592177845,-0.9488660083728813,-0.8239610279638563,-0.7144038623198457,0.0,1.4632743939962258,-0.845599766298127,-0.4767755366688288,0.26133313685025905,-0.05068828681588926,-0.3881641530204426,-0.3569955174782053,-0.5269571750144715,-0.5146725498358263,-0.11294919422235812,-0.15513562178716125,2.168968467593115,0.0135391718213529,2.044721525898602,-1.0872958475333492,3.250846064603806,-0.06158543220204108,-0.48663533177760177,0.4447057243316399,0.45931341396436226,-1.3512082661571838,-0.1807032034287362,-0.38399085873473177,-0.7286792513358904,1.8631084139755905,-0.4227542714203996
-1.1968792727015667,0.12025908069155611,0.3457909584649697,0.4967527561633383,2.5683329524749143,0.47312906840346924,-0.7241344762611183,0.596488045929988,1.5015465811705508,0.9039498729074082,1.7985812192633055,-0.7144038623198457,0.0,1.961533216609612,-0.8429454168626672,2.348700568649211,1.1118949672066014,1.1245483837916863,0.9820404747053153,1.0864603228079233,1.5675396741696175,0.6070543897495778,-0.04795589552094644,0.605414385641439,-0.44079227296920065,0.5332876609700561,-0.561958366574866,-0.3603219910422334,-0.5382438057741614,0.5926997821320764,-1.2323461063989491,1.3425003150155344,0.45931341396436226,1.3317235089347874,1.256614230740061,-0.38399085873473177,-0.7286792513358904,1.8631084139755905,-0.4227542714203996
2.3191900027094037,-0.47855126427222916,-0.46695003681715563,-0.5028665800795281,-0.4372713695434278,-0.5071563184538175,1.2539834338554534,-0.6204285047592468,-0.6554571711698706,-0.721327215934951,1.7985812192633055,-0.7144038623198457,0.0,-0.9432097067109803,1.042191858059075,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.11771219183899798,-0.197061281694874,0.2898946317837061,1.4251822202300821,-0.00415160441789801,-0.6994564302784276,0.14623694500379397,-1.173870296570041,-1.2568423704625586,-1.3508834570361488,-1.3325267733831676,-1.3512082661571838,-1.6180206375975335,-0.38399085873473177,1.37234592334926,-0.5367374182300814,-0.4227542714203996
1.4763868805135159,-0.2789478159509674,-0.2798513967003671,-0.15700359931042565,-0.5067651110929849,-0.37833283207081986,-0.7589911795230843,-0.46249257971139274,0.5571299690740703,-0.28250240194751397,-1.3484694774092887,-1.5926188316324084,0.0,-0.1481158408385554,-0.8204292113066978,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.10843628482819813,-0.19343704402158618,0.6751671381189857,-0.31165608540369416,0.3946163359830785,-0.10041871854820006,0.6351517669880479,0.5926997821320764,-0.02753548175518103,-1.3508834570361488,-0.4366066797094027,0.43741291723746367,-0.5400325619709355,-0.38399085873473177,1.37234592334926,-0.5367374182300814,-0.4227542714203996
-1.2100480714858775,0.31986252901281786,-0.14071716378935972,-0.595307444743213,-0.5936322880299312,-0.1673076924720047,-0.8248921341277388,-0.599370381419533,-0.0037111667086110415,-0.36376625638963195,0.22505587092700843,0.16381110699271711,0.0,0.9650155713828393,-0.8179260621915281,0.9359625159901909,1.1118949672066014,0.5369300484878986,0.556196448217877,0.2625028524880403,1.0213670508177857,1.0790254511341764,-0.07796139395357768,1.3095364892930785,-0.10724757328522036,-0.8259955228514735,-0.13549698727533013,0.8116745181377715,-0.37934648862927894,-0.06158543220204108,2.028935705382286,1.3425003150155344,1.3552335076381272,0.43741291723746367,1.256614230740061,2.604228661315136,-0.7286792513358904,-0.5367374182300814,-0.4227542714203996
-1.183710473917256,-0.47855126427222916,-0.370672531238508,0.23355855998006753,-0.5415119818677634,-0.3856941741498483,1.2539834338554534,0.1814000377913971,-0.6554571711698706,-0.18498577661697244,1.7985812192633055,-0.7144038623198457,0.0,-0.9432097067109803,1.042191858059075,0.9359625159901909,0.26133313685025905,-0.05068828681588926,0.9291792066901544,0.06154700540726714,2.4418479919482965,2.484995676120041,-0.11581554107746445,-0.04841328203508341,-0.23202591729521346,-0.37078249580824846,-0.7203701012949473,-1.1928264806214963,0.14623694500379397,-1.5010129037370998,0.22260983165572756,1.3425003150155344,-1.3325267733831676,-0.45689767445986007,-0.1807032034287362,-0.38399085873473177,-0.7286792513358904,-0.5367374182300814,2.365440322199772
0.18584459965106215,0.31986252901281786,-0.1372431666061731,-0.5899929346781281,-0.576258852642542,-0.34275301202218245,-0.8336063099432303,-0.8310097381563857,-0.31168189932854895,-0.721327215934951,0.7495643203724408,-0.27529637766356424,0.0,0.7953955466633887,-0.812801770400204,-0.4767755366688288,-0.5892286935060833,-0.638306622119677,-0.3881641530204426,-0.5136024879618424,-0.5269571750144715,-0.5146725498358263,-0.07761920813543381,-0.17135523664092528,1.5525477814454225,-0.5758772318990452,1.8266133006033838,0.8302213544581943,0.14623694500379397,-0.06158543220204108,0.18320732257609829,-0.4530888663522544,1.3552335076381272,0.43741291723746367,0.5379555136556624,-0.38399085873473177,-0.7286792513358904,-0.5367374182300814,-0.4227542714203996
-1.025684888505527,-0.47855126427222916,-0.4973313690604513,-0.735252917033277,-0.4893916757055956,-0.5304672350374076,1.2539834338554534,-0.7743147907033099,-0.6554571711698706,-0.8242614315616337,-0.8239610279638563,1.9202410456178427,0.0,-0.9432097067109803,1.042191858059075,0.9359625159901909,0.26133313685025905,-0.05068828681588926,0.06439707815188939,-0.31601515364343846,2.4418479919482965,2.483270696810586,-0.11831069900419017,-0.1615757629790969,0.17479037552385449,1.988927383262865,0.16226754937610918,0.16884425753655746,0.6351517669880479,0.5926997821320764,-1.3692818447836699,1.3425003150155344,-0.4366066797094027,-1.3512082661571838,-0.1807032034287362,-0.38399085873473177,-0.7286792513358904,-0.5367374182300814,2.365440322199772
-0.5516081322703399,-0.2789478159509674,-0.11027771635154977,0.49152962010959594,-0.14192296795781043,-0.23969422291578432,-0.534601152274178,-0.004883360982994935,0.05434993531438746,-0.11455710276713686,-1.3484694774092887,1.04202607630528,0.0,0.943813068292908,-0.849396442190689,-0.4767755366688288,0.26133313685025905,-0.05068828681588926,-0.3881641530204426,0.3147821705600116,-0.5269571750144715,-0.5146725498358263,-0.10175513853059485,-0.17608377335653458,0.5651258320981262,-0.09409587810524707,2.3763104561023787,1.786634149582154,-0.09822046598833291,0.9460137978725,-0.5701738101110746,0.4447057243316399,0.45931341396436226,0.43741291723746367,0.5379555136556624,-0.38399085873473177,-0.7286792513358904,1.8631084139755905,-0.4227542714203996
